dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,40.000000,194.581946,176.834189,30.780275,-9.991027,-0.000000,1.570796
0.010000,40.000000,194.889250,177.141492,30.680365,-9.991027,0.000000,1.570796
0.010000,40.000000,195.195554,177.447796,30.580455,-9.991027,-0.000000,1.570796
0.010000,40.000000,195.500859,177.753101,30.480545,-9.991027,0.000000,1.570796
0.010000,40.000000,195.805165,178.057407,30.380634,-9.991027,-0.000000,1.570796
0.010000,40.000000,196.108471,178.360714,30.280724,-9.991027,-0.000000,1.570796
0.010000,40.000000,196.410779,178.663022,30.180814,-9.991027,0.000000,1.570796
0.010000,40.000000,196.712088,178.964330,30.080904,-9.991027,-0.000000,1.570796
0.010000,40.000000,197.012397,179.264640,29.980993,-9.991027,0.000000,1.570796
0.010000,40.000000,197.311708,179.563950,29.881083,-9.991027,0.000000,1.570796
0.010000,40.000000,197.610019,179.862261,29.781173,-9.991027,-0.000000,1.570796
0.010000,40.000000,197.907331,180.159573,29.681262,-9.991027,0.000000,1.570796
0.010000,40.000000,198.203644,180.455887,29.581352,-9.991027,0.000000,1.570796
0.010000,40.000000,198.498958,180.751201,29.481442,-9.991027,-0.000000,1.570796
0.010000,40.000000,198.793273,181.045515,29.381532,-9.991027,0.000000,1.570796
0.010000,40.000000,199.086589,181.338831,29.281621,-9.991027,0.000000,1.570796
0.010000,40.000000,199.378905,181.631148,29.181711,-9.991027,-0.000000,1.570796
0.010000,40.000000,199.670223,181.922465,29.081801,-9.991027,0.000000,1.570796
0.010000,40.000000,199.960541,182.212784,28.981891,-9.991027,-0.000000,1.570796
0.010000,40.000000,200.249861,182.502103,28.881980,-9.991027,0.000000,1.570796
0.010000,40.000000,200.538181,182.790423,28.782070,-9.991027,0.000000,1.570796
0.010000,40.000000,200.825502,183.077745,28.682160,-9.991027,-0.000000,1.570796
0.010000,40.000000,201.111824,183.364067,28.582249,-9.991027,0.000000,1.570796
0.010000,40.000000,201.397147,183.649390,28.482339,-9.991027,-0.000000,1.570796
0.010000,40.000000,201.681471,183.933713,28.382429,-9.991027,-0.000000,1.570796
0.010000,40.000000,201.964796,184.217038,28.282519,-9.991027,0.000000,1.570796
0.010000,40.000000,202.247121,184.499364,28.182608,-9.991027,-0.000000,1.570796
0.010000,40.000000,202.528448,184.780690,28.082698,-9.991027,0.000000,1.570796
0.010000,40.000000,202.808775,185.061018,27.982788,-9.991027,-0.000000,1.570796
0.010000,40.000000,203.088104,185.340346,27.882878,-9.991027,0.000000,1.570796
0.010000,40.000000,203.366433,185.618675,27.782967,-9.991027,0.000000,1.570796
0.010000,40.000000,203.643763,185.896005,27.683057,-9.991027,0.000000,1.570796
0.010000,40.000000,203.920094,186.172336,27.583147,-9.991027,-0.000000,1.570796
0.010000,40.000000,204.195426,186.447668,27.483236,-9.991027,0.000000,1.570796
0.010000,40.000000,204.469759,186.722001,27.383326,-9.991027,-0.000000,1.570796
0.010000,40.000000,204.743092,186.995335,27.283416,-9.991027,0.000000,1.570796
0.010000,40.000000,205.015427,187.267669,27.183506,-9.991027,0.000000,1.570796
0.010000,40.000000,205.286762,187.539005,27.083595,-9.991027,-0.000000,1.570796
0.010000,40.000000,205.557099,187.809341,26.983685,-9.991027,0.000000,1.570796
0.010000,40.000000,205.826436,188.078679,26.883775,-9.991027,0.000000,1.570796
0.010000,40.000000,206.094774,188.347017,26.783864,-9.991027,-0.000000,1.570796
0.010000,40.000000,206.362113,188.614356,26.683954,-9.991027,0.000000,1.570796
0.010000,40.000000,206.628453,188.880696,26.584044,-9.991027,-0.000000,1.570796
0.010000,40.000000,206.893794,189.146037,26.484134,-9.991027,0.000000,1.570796
0.010000,40.000000,207.158136,189.410379,26.384223,-9.991027,0.000000,1.570796
0.010000,40.000000,207.421479,189.673721,26.284313,-9.991027,-0.000000,1.570796
0.010000,40.000000,207.683822,189.936065,26.184403,-9.991027,0.000000,1.570796
0.010000,40.000000,207.945167,190.197409,26.084493,-9.991027,0.000000,1.570796
0.010000,40.000000,208.205512,190.457755,25.984582,-9.991027,-0.000000,1.570796
0.010000,40.000000,208.464859,190.717101,25.884672,-9.991027,-0.000000,1.570796
0.010000,40.000000,208.723206,190.975448,25.784762,-9.991027,0.000000,1.570796
0.010000,40.000000,208.980554,191.232796,25.684851,-9.991027,-0.000000,1.570796
0.010000,40.000000,209.236903,191.489145,25.584941,-9.991027,0.000000,1.570796
0.010000,40.000000,209.492253,191.744495,25.485031,-9.991027,-0.000000,1.570796
0.010000,40.000000,209.746603,191.998846,25.385121,-9.991027,0.000000,1.570796
0.010000,40.000000,209.999955,192.252198,25.285210,-9.991027,0.000000,1.570796
0.010000,40.000000,210.252308,192.504550,25.185300,-9.991027,-0.000000,1.570796
0.010000,40.000000,210.503661,192.755904,25.085390,-9.991027,0.000000,1.570796
0.010000,40.000000,210.754015,193.006258,24.985480,-9.991027,0.000000,1.570796
0.010000,40.000000,211.003371,193.255613,24.885569,-9.991027,-0.000000,1.570796
0.010000,40.000000,211.251727,193.503969,24.785659,-9.991027,0.000000,1.570796
0.010000,40.000000,211.499084,193.751326,24.685749,-9.991027,-0.000000,1.570796
0.010000,40.000000,211.745442,193.997684,24.585838,-9.991027,0.000000,1.570796
0.010000,40.000000,211.990801,194.243043,24.485928,-9.991027,-0.000000,1.570796
0.010000,40.000000,212.235160,194.487403,24.386018,-9.991027,0.000000,1.570796
0.010000,40.000000,212.478521,194.730763,24.286108,-9.991027,0.000000,1.570796
0.010000,40.000000,212.720882,194.973125,24.186197,-9.991027,0.000000,1.570796
0.010000,40.000000,212.962245,195.214487,24.086287,-9.991027,-0.000000,1.570796
0.010000,40.000000,213.202608,195.454851,23.986377,-9.991027,0.000000,1.570796
0.010000,40.000000,213.441972,195.694215,23.886467,-9.991027,-0.000000,1.570796
0.010000,40.000000,213.680338,195.932580,23.786556,-9.991027,-0.000000,1.570796
0.010000,40.000000,213.917704,196.169946,23.686646,-9.991027,0.000000,1.570796
0.010000,40.000000,214.154070,196.406313,23.586736,-9.991027,-0.000000,1.570796
0.010000,40.000000,214.389438,196.641681,23.486825,-9.991027,0.000000,1.570796
0.010000,40.000000,214.623807,196.876049,23.386915,-9.991027,0.000000,1.570796
0.010000,40.000000,214.857177,197.109419,23.287005,-9.991027,-0.000000,1.570796
0.010000,40.000000,215.089547,197.341790,23.187095,-9.991027,0.000000,1.570796
0.010000,40.000000,215.320918,197.573161,23.087184,-9.991027,0.000000,1.570796
0.010000,40.000000,215.551291,197.803533,22.987274,-9.991027,-0.000000,1.570796
0.010000,40.000000,215.780664,198.032906,22.887364,-9.991027,0.000000,1.570796
0.010000,40.000000,216.009038,198.261281,22.787454,-9.991027,0.000000,1.570796
0.010000,40.000000,216.236413,198.488655,22.687543,-9.991027,-0.000000,1.570796
0.010000,40.000000,216.462789,198.715031,22.587633,-9.991027,0.000000,1.570796
0.010000,40.000000,216.688166,198.940408,22.487723,-9.991027,-0.000000,1.570796
0.010000,40.000000,216.912543,199.164786,22.387812,-9.991027,0.000000,1.570796
0.010000,40.000000,217.135922,199.388164,22.287902,-9.991027,0.000000,1.570796
0.010000,40.000000,217.358301,199.610544,22.187992,-9.991027,-0.000000,1.570796
0.010000,40.000000,217.579682,199.831924,22.088082,-9.991027,0.000000,1.570796
0.010000,40.000000,217.800063,200.052306,21.988171,-9.991027,0.000000,1.570796
0.010000,40.000000,218.019445,200.271688,21.888261,-9.991027,-0.000000,1.570796
0.010000,40.000000,218.237828,200.490071,21.788351,-9.991027,0.000000,1.570796
0.010000,40.000000,218.455212,200.707455,21.688441,-9.991027,0.000000,1.570796
0.010000,40.000000,218.671597,200.923840,21.588530,-9.991027,-0.000000,1.570796
0.010000,40.000000,218.886983,201.139225,21.488620,-9.991027,0.000000,1.570796
0.010000,40.000000,219.101369,201.353612,21.388710,-9.991027,0.000000,1.570796
0.010000,40.000000,219.314757,201.566999,21.288799,-9.991027,-0.000000,1.570796
0.010000,40.000000,219.527145,201.779388,21.188889,-9.991027,0.000000,1.570796
0.010000,40.000000,219.738535,201.990777,21.088979,-9.991027,0.000000,1.570796
0.010000,40.000000,219.948925,202.201168,20.989069,-9.991027,0.000000,1.570796
0.010000,40.000000,220.158316,202.410559,20.889158,-9.991027,-0.000000,1.570796
0.010000,40.000000,220.366708,202.618951,20.789248,-9.991027,0.000000,1.570796
0.010000,40.000000,220.574101,202.826344,20.689338,-9.991027,0.000000,1.570796
0.010000,40.000000,220.780495,203.032737,20.589428,-9.991027,-0.000000,1.570796
0.010000,40.000000,220.985890,203.238132,20.489517,-9.991027,-0.000000,1.570796
0.010000,40.000000,221.190285,203.442528,20.389607,-9.991027,0.000000,1.570796
0.010000,40.000000,221.393682,203.645924,20.289697,-9.991027,-0.000000,1.570796
0.010000,40.000000,221.596079,203.848322,20.189786,-9.991027,0.000000,1.570796
0.010000,40.000000,221.797478,204.049720,20.089876,-9.991027,-0.000000,1.570796
0.010000,40.000000,221.997877,204.250119,19.989966,-9.991027,0.000000,1.570796
0.010000,40.000000,222.197277,204.449519,19.890056,-9.991027,0.000000,1.570796
0.010000,40.000000,222.395678,204.647920,19.790145,-9.991027,-0.000000,1.570796
0.010000,40.000000,222.593080,204.845322,19.690235,-9.991027,0.000000,1.570796
0.010000,40.000000,222.789483,205.041725,19.590325,-9.991027,0.000000,1.570796
0.010000,40.000000,222.984886,205.237129,19.490415,-9.991027,0.000000,1.570796
0.010000,40.000000,223.179291,205.431533,19.390504,-9.991027,-0.000000,1.570796
0.010000,40.000000,223.372696,205.624939,19.290594,-9.991027,0.000000,1.570796
0.010000,40.000000,223.565103,205.817345,19.190684,-9.991027,-0.000000,1.570796
0.010000,40.000000,223.756510,206.008752,19.090773,-9.991027,0.000000,1.570796
0.010000,40.000000,223.946918,206.199161,18.990863,-9.991027,0.000000,1.570796
0.010000,40.000000,224.136327,206.388570,18.890953,-9.991027,0.000000,1.570796
0.010000,40.000000,224.324737,206.576980,18.791043,-9.991027,0.000000,1.570796
0.010000,40.000000,224.512148,206.764391,18.691132,-9.991027,-0.000000,1.570796
0.010000,40.000000,224.698560,206.950802,18.591222,-9.991027,0.000000,1.570796
0.010000,40.000000,224.883973,207.136215,18.491312,-9.991027,0.000000,1.570796
0.010000,40.000000,225.068386,207.320629,18.391402,-9.991027,0.000000,1.570796
0.010000,40.000000,225.251801,207.504043,18.291491,-9.991027,-0.000000,1.570796
0.010000,40.000000,225.434216,207.686458,18.191581,-9.991027,0.000000,1.570796
0.010000,40.000000,225.615632,207.867875,18.091671,-9.991027,0.000000,1.570796
0.010000,40.000000,225.796049,208.048292,17.991760,-9.991027,0.000000,1.570796
0.010000,40.000000,225.975467,208.227710,17.891850,-9.991027,-0.000000,1.570796
0.010000,40.000000,226.153886,208.406129,17.791940,-9.991027,0.000000,1.570796
0.010000,40.000000,226.331306,208.583549,17.692030,-9.991027,-0.000000,1.570796
0.010000,40.000000,226.507727,208.759969,17.592119,-9.991027,0.000000,1.570796
0.010000,40.000000,226.683149,208.935391,17.492209,-9.991027,-0.000000,1.570796
0.010000,40.000000,226.857571,209.109814,17.392299,-9.991027,0.000000,1.570796
0.010000,40.000000,227.030995,209.283237,17.292389,-9.991027,-0.000000,1.570796
0.010000,40.000000,227.203419,209.455661,17.192478,-9.991027,0.000000,1.570796
0.010000,40.000000,227.374844,209.627087,17.092568,-9.991027,-0.000000,1.570796
0.010000,40.000000,227.545270,209.797513,16.992658,-9.991027,0.000000,1.570796
0.010000,40.000000,227.714697,209.966940,16.892747,-9.991027,-0.000000,1.570796
0.010000,40.000000,227.883125,210.135368,16.792837,-9.991027,0.000000,1.570796
0.010000,40.000000,228.050554,210.302797,16.692927,-9.991027,-0.000000,1.570796
0.010000,40.000000,228.216984,210.469226,16.593017,-9.991027,0.000000,1.570796
0.010000,40.000000,228.382414,210.634657,16.493106,-9.991027,0.000000,1.570796
0.010000,40.000000,228.546846,210.799088,16.393196,-9.991027,-0.000000,1.570796
0.010000,40.000000,228.710278,210.962521,16.293286,-9.991027,0.000000,1.570796
0.010000,40.000000,228.872712,211.124954,16.193376,-9.991027,-0.000000,1.570796
0.010000,40.000000,229.034146,211.286388,16.093465,-9.991027,0.000000,1.570796
0.010000,40.000000,229.194581,211.446823,15.993555,-9.991027,-0.000000,1.570796
0.010000,40.000000,229.354017,211.606259,15.893645,-9.991027,0.000000,1.570796
0.010000,40.000000,229.512454,211.764696,15.793734,-9.991027,-0.000000,1.570796
0.010000,40.000000,229.669892,211.922134,15.693824,-9.991027,0.000000,1.570796
0.010000,40.000000,229.826330,212.078573,15.593914,-9.991027,-0.000000,1.570796
0.010000,40.000000,229.981770,212.234012,15.494004,-9.991027,-0.000000,1.570796
0.010000,40.000000,230.136210,212.388453,15.394093,-9.991027,0.000000,1.570796
0.010000,40.000000,230.289652,212.541894,15.294183,-9.991027,0.000000,1.570796
0.010000,40.000000,230.442094,212.694337,15.194273,-9.991027,-0.000000,1.570796
0.010000,40.000000,230.593537,212.845780,15.094362,-9.991027,-0.000000,1.570796
0.010000,40.000000,230.743981,212.996224,14.994452,-9.991027,0.000000,1.570796
0.010000,40.000000,230.893426,213.145669,14.894542,-9.991027,0.000000,1.570796
0.010000,40.000000,231.041872,213.294115,14.794632,-9.991027,-0.000000,1.570796
0.010000,40.000000,231.189319,213.441561,14.694721,-9.991027,0.000000,1.570796
0.010000,40.000000,231.335767,213.588009,14.594811,-9.991027,0.000000,1.570796
0.010000,40.000000,231.481215,213.733458,14.494901,-9.991027,0.000000,1.570796
0.010000,40.000000,231.625665,213.877907,14.394991,-9.991027,-0.000000,1.570796
0.010000,40.000000,231.769115,214.021357,14.295080,-9.991027,0.000000,1.570796
0.010000,40.000000,231.911566,214.163809,14.195170,-9.991027,0.000000,1.570796
0.010000,40.000000,232.053018,214.305261,14.095260,-9.991027,0.000000,1.570796
0.010000,40.000000,232.193471,214.445714,13.995349,-9.991027,-0.000000,1.570796
0.010000,40.000000,232.332925,214.585168,13.895439,-9.991027,0.000000,1.570796
0.010000,40.000000,232.471380,214.723623,13.795529,-9.991027,0.000000,1.570796
0.010000,40.000000,232.608836,214.861078,13.695619,-9.991027,0.000000,1.570796
0.010000,40.000000,232.745293,214.997535,13.595708,-9.991027,0.000000,1.570796
0.010000,40.000000,232.880750,215.132993,13.495798,-9.991027,0.000000,1.570796
0.010000,40.000000,233.015208,215.267451,13.395888,-9.991027,0.000000,1.570796
0.010000,40.000000,233.148668,215.400910,13.295978,-9.991027,0.000000,1.570796
0.010000,40.000000,233.281128,215.533371,13.196067,-9.991027,0.000000,1.570796
0.010000,40.000000,233.412589,215.664832,13.096157,-9.991027,-0.000000,1.570796
0.010000,40.000000,233.543051,215.795294,12.996247,-9.991027,0.000000,1.570796
0.010000,40.000000,233.672514,215.924757,12.896336,-9.991027,-0.000000,1.570796
0.010000,40.000000,233.800978,216.053220,12.796426,-9.991027,0.000000,1.570796
0.010000,40.000000,233.928443,216.180685,12.696516,-9.991027,-0.000000,1.570796
0.010000,40.000000,234.054908,216.307151,12.596606,-9.991027,0.000000,1.570796
0.010000,40.000000,234.180375,216.432617,12.496695,-9.991027,-0.000000,1.570796
0.010000,40.000000,234.304842,216.557085,12.396785,-9.991027,-0.000000,1.570796
0.010000,40.000000,234.428310,216.680553,12.296875,-9.991027,0.000000,1.570796
0.010000,40.000000,234.550780,216.803022,12.196965,-9.991027,0.000000,1.570796
0.010000,40.000000,234.672250,216.924492,12.097054,-9.991027,-0.000000,1.570796
0.010000,40.000000,234.792721,217.044963,11.997144,-9.991027,-0.000000,1.570796
0.010000,40.000000,234.912193,217.164435,11.897234,-9.991027,0.000000,1.570796
0.010000,40.000000,235.030665,217.282908,11.797323,-9.991027,0.000000,1.570796
0.010000,40.000000,235.148139,217.400382,11.697413,-9.991027,-0.000000,1.570796
0.010000,40.000000,235.264614,217.516856,11.597503,-9.991027,0.000000,1.570796
0.010000,40.000000,235.380089,217.632332,11.497593,-9.991027,0.000000,1.570796
0.010000,40.000000,235.494565,217.746808,11.397682,-9.991027,-0.000000,1.570796
0.010000,40.000000,235.608043,217.860285,11.297772,-9.991027,-0.000000,1.570796
0.010000,40.000000,235.720521,217.972763,11.197862,-9.991027,0.000000,1.570796
0.010000,40.000000,235.832000,218.084242,11.097952,-9.991027,0.000000,1.570796
0.010000,40.000000,235.942480,218.194722,10.998041,-9.991027,-0.000000,1.570796
0.010000,40.000000,236.051961,218.304203,10.898131,-9.991027,0.000000,1.570796
0.010000,40.000000,236.160443,218.412685,10.798221,-9.991027,0.000000,1.570796
0.010000,40.000000,236.267925,218.520168,10.698310,-9.991027,0.000000,1.570796
0.010000,40.000000,236.374409,218.626651,10.598400,-9.991027,-0.000000,1.570796
0.010000,40.000000,236.479893,218.732136,10.498490,-9.991027,0.000000,1.570796
0.010000,40.000000,236.584379,218.836621,10.398580,-9.991027,0.000000,1.570796
0.010000,40.000000,236.687865,218.940107,10.298669,-9.991027,0.000000,1.570796
0.010000,40.000000,236.790352,219.042594,10.198759,-9.991027,0.000000,1.570796
0.010000,40.000000,236.891840,219.144083,10.098849,-9.991027,0.000000,1.570796
0.010000,40.000000,236.992329,219.244571,9.998939,-9.991027,-0.000000,1.570796
0.010000,40.000000,237.091819,219.344061,9.899028,-9.991027,0.000000,1.570796
0.010000,40.000000,237.190310,219.442552,9.799118,-9.991027,0.000000,1.570796
0.010000,40.000000,237.287801,219.540044,9.699208,-9.991027,-0.000000,1.570796
0.010000,40.000000,237.384294,219.636536,9.599297,-9.991027,-0.000000,1.570796
0.010000,40.000000,237.479787,219.732030,9.499387,-9.991027,0.000000,1.570796
0.010000,40.000000,237.574281,219.826524,9.399477,-9.991027,0.000000,1.570796
0.010000,40.000000,237.667777,219.920019,9.299567,-9.991027,-0.000000,1.570796
0.010000,40.000000,237.760273,220.012515,9.199656,-9.991027,0.000000,1.570796
0.010000,40.000000,237.851770,220.104012,9.099746,-9.991027,0.000000,1.570796
0.010000,40.000000,237.942268,220.194510,8.999836,-9.991027,0.000000,1.570796
0.010000,40.000000,238.031766,220.284009,8.899926,-9.991027,-0.000000,1.570796
0.010000,40.000000,238.120266,220.372509,8.800015,-9.991027,0.000000,1.570796
0.010000,40.000000,238.207767,220.460009,8.700105,-9.991027,0.000000,1.570796
0.010000,40.000000,238.294268,220.546511,8.600195,-9.991027,0.000000,1.570796
0.010000,40.000000,238.379771,220.632013,8.500284,-9.991027,-0.000000,1.570796
0.010000,40.000000,238.464274,220.716516,8.400374,-9.991027,0.000000,1.570796
0.010000,40.000000,238.547778,220.800021,8.300464,-9.991027,-0.000000,1.570796
0.010000,40.000000,238.630283,220.882526,8.200554,-9.991027,0.000000,1.570796
0.010000,40.000000,238.711789,220.964032,8.100643,-9.991027,-0.000000,1.570796
0.010000,40.000000,238.792296,221.044539,8.000733,-9.991027,0.000000,1.570796
0.010000,40.000000,238.871804,221.124046,7.900823,-9.991027,0.000000,1.570796
0.010000,40.000000,238.950313,221.202555,7.800913,-9.991027,0.000000,1.570796
0.010000,40.000000,239.027822,221.280065,7.701002,-9.991027,0.000000,1.570796
0.010000,40.000000,239.104333,221.356575,7.601092,-9.991027,0.000000,1.570796
0.010000,40.000000,239.179844,221.432086,7.501182,-9.991027,-0.000000,1.570796
0.010000,40.000000,239.254356,221.506599,7.401271,-9.991027,0.000000,1.570796
0.010000,40.000000,239.327869,221.580112,7.301361,-9.991027,0.000000,1.570796
0.010000,40.000000,239.400383,221.652626,7.201451,-9.991027,0.000000,1.570796
0.010000,40.000000,239.471898,221.724141,7.101541,-9.991027,0.000000,1.570796
0.010000,40.000000,239.542414,221.794657,7.001630,-9.991027,0.000000,1.570796
0.010000,40.000000,239.611931,221.864174,6.901720,-9.991027,0.000000,1.570796
0.010000,40.000000,239.680449,221.932691,6.801810,-9.991027,-0.000000,1.570796
0.010000,40.000000,239.747967,222.000210,6.701900,-9.991027,0.000000,1.570796
0.010000,40.000000,239.814487,222.066729,6.601989,-9.991027,-0.000000,1.570796
0.010000,40.000000,239.880007,222.132250,6.502079,-9.991027,0.000000,1.570796
0.010000,40.000000,239.944528,222.196771,6.402169,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.008050,222.260293,6.302258,-9.991027,0.000000,1.570796
0.010000,40.000000,240.070573,222.322816,6.202348,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.132097,222.384340,6.102438,-9.991027,0.000000,1.570796
0.010000,40.000000,240.192622,222.444865,6.002528,-9.991027,0.000000,1.570796
0.010000,40.000000,240.252148,222.504390,5.902617,-9.991027,0.000000,1.570796
0.010000,40.000000,240.310675,222.562917,5.802707,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.368202,222.620445,5.702797,-9.991027,0.000000,1.570796
0.010000,40.000000,240.424730,222.676973,5.602887,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.480260,222.732502,5.502976,-9.991027,0.000000,1.570796
0.010000,40.000000,240.534790,222.787032,5.403066,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.588321,222.840564,5.303156,-9.991027,0.000000,1.570796
0.010000,40.000000,240.640853,222.893096,5.203245,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.692386,222.944628,5.103335,-9.991027,0.000000,1.570796
0.010000,40.000000,240.742920,222.995162,5.003425,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.792454,223.044697,4.903515,-9.991027,0.000000,1.570796
0.010000,40.000000,240.840990,223.093233,4.803604,-9.991027,0.000000,1.570796
0.010000,40.000000,240.888527,223.140769,4.703694,-9.991027,-0.000000,1.570796
0.010000,40.000000,240.935064,223.187306,4.603784,-9.991027,0.000000,1.570796
0.010000,40.000000,240.980602,223.232845,4.503873,-9.991027,0.000000,1.570796
0.010000,40.000000,241.025141,223.277384,4.403963,-9.991027,0.000000,1.570796
0.010000,40.000000,241.068682,223.320924,4.304053,-9.991027,0.000000,1.570796
0.010000,40.000000,241.111223,223.363465,4.204143,-9.991027,0.000000,1.570796
0.010000,40.000000,241.152764,223.405007,4.104232,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.193307,223.445550,4.004322,-9.991027,0.000000,1.570796
0.010000,40.000000,241.232851,223.485093,3.904412,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.271395,223.523638,3.804502,-9.991027,0.000000,1.570796
0.010000,40.000000,241.308941,223.561183,3.704591,-9.991027,0.000000,1.570796
0.010000,40.000000,241.345487,223.597730,3.604681,-9.991027,0.000000,1.570796
0.010000,40.000000,241.381034,223.633277,3.504771,-9.991027,0.000000,1.570796
0.010000,40.000000,241.415583,223.667825,3.404860,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.449132,223.701374,3.304950,-9.991027,0.000000,1.570796
0.010000,40.000000,241.481682,223.733924,3.205040,-9.991027,0.000000,1.570796
0.010000,40.000000,241.513232,223.765475,3.105130,-9.991027,0.000000,1.570796
0.010000,40.000000,241.543784,223.796027,3.005219,-9.991027,0.000000,1.570796
0.010000,40.000000,241.573337,223.825579,2.905309,-9.991027,0.000000,1.570796
0.010000,40.000000,241.601890,223.854133,2.805399,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.629445,223.881687,2.705489,-9.991027,0.000000,1.570796
0.010000,40.000000,241.656000,223.908243,2.605578,-9.991027,0.000000,1.570796
0.010000,40.000000,241.681556,223.933799,2.505668,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.706114,223.958356,2.405758,-9.991027,0.000000,1.570796
0.010000,40.000000,241.729672,223.981914,2.305847,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.752230,224.004473,2.205937,-9.991027,0.000000,1.570796
0.010000,40.000000,241.773790,224.026033,2.106027,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.794351,224.046594,2.006117,-9.991027,0.000000,1.570796
0.010000,40.000000,241.813913,224.066155,1.906206,-9.991027,0.000000,1.570796
0.010000,40.000000,241.832475,224.084718,1.806296,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.850039,224.102281,1.706386,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.866603,224.118845,1.606476,-9.991027,0.000000,1.570796
0.010000,40.000000,241.882168,224.134411,1.506565,-9.991027,0.000000,1.570796
0.010000,40.000000,241.896734,224.148977,1.406655,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.910301,224.162544,1.306745,-9.991027,0.000000,1.570796
0.010000,40.000000,241.922869,224.175112,1.206834,-9.991027,0.000000,1.570796
0.010000,40.000000,241.934438,224.186680,1.106924,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.945008,224.197250,1.007014,-9.991027,0.000000,1.570796
0.010000,40.000000,241.954578,224.206821,0.907104,-9.991027,0.000000,1.570796
0.010000,40.000000,241.963150,224.215392,0.807193,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.970722,224.222965,0.707283,-9.991027,0.000000,1.570796
0.010000,40.000000,241.977295,224.229538,0.607373,-9.991027,0.000000,1.570796
0.010000,40.000000,241.982869,224.235112,0.507463,-9.991027,-0.000000,1.570796
0.010000,40.000000,241.987466,224.239708,0.411757,-9.570588,42.043949,1.570796
0.010000,40.000000,241.991155,224.243397,0.326042,-8.571485,99.910274,1.570796
0.010000,40.000000,241.994036,224.246279,0.250318,-7.572382,99.910274,1.570796
0.010000,40.000000,241.996211,224.248453,0.184585,-6.573280,99.910274,1.570796
0.010000,40.000000,241.997778,224.250021,0.128843,-5.574177,99.910274,1.570796
0.010000,40.000000,241.998838,224.251080,0.083093,-4.575074,99.910274,1.570796
0.010000,40.000000,241.999490,224.251732,0.047333,-3.575971,99.910274,1.570796
0.010000,40.000000,241.999834,224.252077,0.021564,-2.576869,99.910274,1.570796
0.010000,40.000000,241.999971,224.252214,0.005787,-1.577766,99.910274,1.570796
0.010000,40.000000,242.000000,224.252242,0.000000,-0.578663,99.910274,1.570796
0.010000,40.000000,242.000000,224.252242,0.000000,0.000000,57.866324,1.570796
